idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s,tokens_received,gen_chars,saw_done,finish_reason
1046,63.45399999999999,63.454819987999144,1.51333595899996,ok,0.05804724100016756,0.018421054936707267,0.025861260000965558,80,480,True,length
1047,63.479,63.47995931699916,1.5066528469997138,ok,0.05194703000051959,0.01841368472150286,0.025905549000526662,80,423,True,length
1048,63.504000000000005,63.50479788499979,1.5010867929995584,ok,0.04085966999991797,0.018483595481012357,0.025842134000413353,80,431,True,length
1049,63.629999999999995,63.630420400999355,1.5263074550002784,ok,0.06430091599941079,0.01850609622785289,0.025845598000159953,80,411,True,length
1050,63.655,63.65556451100019,1.5200666390010156,ok,0.053726195999843185,0.018560968430392677,0.025903169998855446,80,343,True,length
1051,63.706,63.70637389799958,1.5243841169994994,ok,0.05874728900016635,0.018552073278477087,0.02590635900014604,80,360,True,length
1052,63.831999999999994,63.83277208899926,1.5419508939994557,ok,0.05926502900001651,0.018767870594930645,0.02596571000140102,80,346,True,length
1053,64.025,64.02547587299887,1.5595851359994413,ok,0.06694086199968297,0.018893918278484342,0.025861071999315755,80,593,True,length
1054,64.05,64.05022202299915,1.5535065200001554,ok,0.05579709199992067,0.0189580724810081,0.02584240500073065,80,469,True,length
1055,64.126,64.12656327999866,1.5541118210003333,ok,0.06036123299963947,0.01890791017723143,0.025792346999878646,80,584,True,length
1056,64.151,64.15112151199901,1.5483788210003695,ok,0.0551411359992926,0.01890146075949147,0.025841451999440324,80,339,True,length
1057,64.177,64.17744531799872,1.5464654349998455,ok,0.042736528999739676,0.019034276113911168,0.02579185700051312,80,480,True,length
1058,64.227,64.2275601399997,1.5482323100004578,ok,0.04886846200133732,0.018978970721508618,0.025822797999353497,80,480,True,length
1059,64.278,64.27910379899913,1.5538459590006823,ok,0.052544431999194785,0.019003509683552924,0.025792536000153632,80,604,True,length
1060,64.328,64.32848153600025,1.557340284998645,ok,0.061118062998502865,0.01893918889873942,0.0257902399989689,80,458,True,length
1061,64.404,64.40492374899986,1.5502850199991371,ok,0.05676182699971832,0.018905023164561614,0.025823466001384077,80,480,True,length
1062,64.504,64.5041850409998,1.538758925998991,ok,0.05177095900035056,0.018822336772142147,0.025755067999853054,80,347,True,length
1063,64.579,64.57927250099965,1.5454982219998783,ok,0.051589738999609835,0.01890992874684309,0.02600527300091926,80,401,True,length
1064,64.63,64.63120607499877,1.5511953850000282,ok,0.06284420200063323,0.018839245670888783,0.026048612000522553,80,418,True,length
1065,64.655,64.65577958999893,1.5420805590001692,ok,0.05386196399922483,0.018837943962030812,0.025998457000241615,80,464,True,length
1066,64.781,64.78194419799911,1.5445591409988992,ok,0.0564138819991058,0.018836969886090432,0.026396059000035166,80,422,True,length
1067,64.857,64.85806735299957,1.5446840540007543,ok,0.05702607899911527,0.018830791240511242,0.026392707999548293,80,595,True,length
1068,65.0,65.00124054200023,1.5407101229993714,ok,0.05952789000002667,0.01874882512656538,0.026405589998830692,80,410,True,length
1069,65.05,65.05049962999874,1.5358073150000564,ok,0.050344134999249945,0.01880302674684963,0.026409647000036784,80,585,True,length
1070,65.101,65.1020593180001,1.5332618819993513,ok,0.055081025000617956,0.018710852329098124,0.02640819000043848,80,343,True,length
1071,65.177,65.17783841399978,1.528146069000286,ok,0.05326137100018968,0.0186691108987292,0.026398691999929724,80,505,True,length
1072,65.227,65.22815417200036,1.5306215389991848,ok,0.06585278300008213,0.018541080063290725,0.026401416000226163,80,502,True,length
1073,65.252,65.2529762209997,1.524457933001031,ok,0.06128611500025727,0.018520841607593715,0.02641016999950807,80,298,True,length
1074,65.278,65.27851339799963,1.523721873998511,ok,0.054697010999007034,0.018594946012658337,0.02639895300126227,80,362,True,length
1075,65.303,65.30441980099931,1.5115165850002086,ok,0.044933246999789844,0.018564056075958915,0.026468331001524348,80,438,True,length
1076,65.328,65.32848065299913,1.5249075680003443,ok,0.06681943400144519,0.018456332974662322,0.026348950999818044,80,597,True,length
1077,65.353,65.35358464699857,1.517969083000935,ok,0.058299190999605344,0.018476580810127853,0.026394873999379342,80,401,True,length
1078,65.404,65.40607380599977,1.5183976869993785,ok,0.0633851959992171,0.018417570746846017,0.026390815000922885,80,344,True,length
1079,65.454,65.45417755499875,1.5066589420002856,ok,0.05416973700084782,0.018385650949347087,0.026400946000649128,80,333,True,length
1080,65.504,65.50507909399857,1.5050097319999622,ok,0.06047236100130249,0.0182849671772014,0.026347933999204542,80,401,True,length
1081,65.579,65.58023658299862,1.4947349980011495,ok,0.0633898340001906,0.018117985202548835,0.026390340999569162,80,434,True,length
1082,65.68,65.68092080499991,1.4870003190007992,ok,0.05825110000114364,0.018085089088598107,0.026345539999965695,80,460,True,length
1083,65.756,65.75636412699896,1.477151232000324,ok,0.05762331599908066,0.017968379354448488,0.0263981980006065,80,422,True,length
1084,66.025,66.02530677599862,1.4692775260009512,ok,0.05754559600063658,0.017869720797465606,0.026399726999443374,80,445,True,length
1085,66.076,66.07725861200015,1.4722615509999741,ok,0.06093148500076495,0.01786458855697018,0.026404938000268885,80,480,True,length
1086,66.126,66.1261813000001,1.4630143869999301,ok,0.05649075799919956,0.017803781455687742,0.026398739999422105,80,415,True,length
1087,66.151,66.15252031499949,1.4499359580004239,ok,0.04545425000105752,0.017777932063283885,0.026403902998936246,80,455,True,length
1088,66.252,66.2523198910003,1.4617162060003466,ok,0.05845278600099846,0.017762534177206902,0.026093190999745275,80,380,True,length
1089,66.278,66.27964111700021,1.4479562080014148,ok,0.04652982600055111,0.017739306974696854,0.026009712000814034,80,346,True,length
1090,66.353,66.35398628099938,1.4621020459999272,ok,0.06181939899943245,0.017724761898730495,0.025424384000871214,80,318,True,length
1091,66.429,66.43033382799877,1.4522054700009903,ok,0.058273241000279086,0.017644376810126174,0.025270715999795357,80,412,True,length
1092,66.529,66.53008020999914,1.43331636000039,ok,0.056182964999607066,0.017431497873433188,0.025289748000432155,80,257,True,length
1093,66.554,66.55430015399907,1.4263838350016158,ok,0.045210169000711176,0.017482894924048392,0.025268831001085346,80,480,True,length
1094,66.756,66.7579208119987,1.4248566109999956,ok,0.057494478998705745,0.0173080412911491,0.02508291000049212,80,480,True,length
1095,66.807,66.80750207799974,1.4084060869990935,ok,0.04596411499915121,0.017245765468355267,0.02526230100011162,80,423,True,length
1096,67.076,67.07631200600008,1.4004039890005515,ok,0.05186842800139857,0.017069695202528375,0.02525529699960316,80,317,True,length
1097,67.126,67.12650502500037,1.399685899999895,ok,0.05364351499883924,0.017038177860763715,0.02523620600004506,80,372,True,length
1098,67.177,67.17831991599996,1.3966486040008022,ok,0.05501239600016561,0.016982398658231583,0.02525688500099932,80,298,True,length
1099,67.278,67.27823300699856,1.4010843689993635,ok,0.06205591300022206,0.016949416822770423,0.02523491900137742,80,288,True,length
1100,67.303,67.30321269999877,1.3934595299997454,ok,0.053339672998845344,0.016963199835451713,0.02523664500040468,80,500,True,length
1101,67.479,67.47948364900003,1.3869354149992432,ok,0.05137162100072601,0.016904961708860355,0.025316678000308457,80,432,True,length
1102,67.554,67.55490873399867,1.3766921569986152,ok,0.04773645699970075,0.016821904316444328,0.025254565000068396,80,601,True,length
1103,67.63,67.63162919199931,1.3810956809993513,ok,0.06261694499880832,0.01668927370885769,0.025319058999230037,80,480,True,length
1104,67.655,67.65577956000016,1.374003012000685,ok,0.0583039880002616,0.016654112670879885,0.025236241999664344,80,358,True,length
1105,67.68,67.68048942600035,1.3664886209990073,ok,0.047168331999273505,0.01669996394936984,0.025236467001377605,80,422,True,length
1106,67.781,67.78149863900035,1.3671198030006053,ok,0.047479906999797095,0.016703971202528183,0.02501362600014545,80,187,True,length
1107,67.832,67.83231778399931,1.3642519710010674,ok,0.050033056000756915,0.016635355189867404,0.025012713000251097,80,348,True,length
1108,68.076,68.07629236299908,1.389927563999663,ok,0.05336800899931404,0.016918138708873973,0.02457574100117199,80,380,True,length
1109,68.126,68.12657875500008,1.3893284700006916,ok,0.05646872000033909,0.0168713180253091,0.02459848600119585,80,480,True,length
1110,68.379,68.38002566099931,1.385273447000145,ok,0.047492828000031295,0.016933605658225503,0.024697311000636546,80,417,True,length
1111,68.605,68.60583655600021,1.3834989150000183,ok,0.059431896999740275,0.016759977810119082,0.024696899999980815,80,369,True,length
1112,68.63,68.63206458599961,1.3753714329996,ok,0.04756901699875016,0.01680730563292613,0.024697338998521445,80,389,True,length
1113,68.68,68.68083377699986,1.3751461530009692,ok,0.051306486000612495,0.01675715536708318,0.024702882999918074,80,253,True,length
1114,68.731,68.73120448400005,1.3799861129991768,ok,0.05373375599992869,0.016787655278469312,0.024867038999218494,80,432,True,length
1115,69.076,69.0765734839988,1.3921936629994889,ok,0.053922663999401266,0.01693981832912972,0.024919881001551403,80,347,True,length
1116,69.202,69.20283185399967,1.3814449969995621,ok,0.04502531199977966,0.01691638170885636,0.025036242999703973,80,504,True,length
1117,69.252,69.25307298499865,1.386569567001061,ok,0.05291475500052911,0.01688134397469023,0.02490577000025951,80,327,True,length
1118,69.278,69.27907708400016,1.3740271229999053,ok,0.0407538180006668,0.016876589443038742,0.025098792000790127,80,589,True,length
1119,69.303,69.30409372499889,1.382505386000048,ok,0.05295541400118964,0.016829417772136875,0.025023284999406314,80,327,True,length
1120,69.353,69.35391290799998,1.3855856360005419,ok,0.06173990900060744,0.01675723087342542,0.02503096500004176,80,410,True,length
1121,69.379,69.38005558899931,1.3771766509998997,ok,0.05528235199926712,0.016732513670888956,0.025032040999576566,80,399,True,length
1122,69.404,69.40598349900029,1.3685135770010675,ok,0.04275963899999624,0.016781432556957885,0.025033940999492188,80,589,True,length
1123,69.554,69.55464554100035,1.3693761189988436,ok,0.051630561998535995,0.01668000941772564,0.025036507999175228,80,480,True,length
1124,69.579,69.57958351199886,1.3615176639996207,ok,0.040468340999723296,0.01672186608862554,0.025034554000740172,80,376,True,length
1125,70.076,70.0767499679987,1.3863322130000597,ok,0.053141439999308204,0.016875492784826827,0.024995387000672054,80,415,True,length
1126,70.101,70.10174062799888,1.3789492880005128,ok,0.04187436800020805,0.016924702797455844,0.025017216001288034,80,486,True,length
1127,70.126,70.12677857999915,1.38718388199959,ok,0.05344562599930214,0.016882465974694116,0.024996055999508826,80,325,True,length
1128,70.328,70.3282405889986,1.391339465000783,ok,0.048117233000084525,0.017002464632909484,0.025080756000534166,80,344,True,length
1129,70.379,70.37967847599975,1.389392119999684,ok,0.04973513000004459,0.016957361734184124,0.025020070999744348,80,343,True,length
1130,70.429,70.42954451199876,1.3947208440004033,ok,0.0524589950000518,0.0169903338607548,0.02500766599951021,80,587,True,length
1131,70.479,70.47926452699903,1.3918880500004889,ok,0.05531325000083598,0.01691834412656446,0.02500879699982761,80,505,True,length
1132,70.605,70.60527287999867,1.3784930799993163,ok,0.04806985600043845,0.01684046396202794,0.025020864999532932,80,404,True,length
1133,70.68,70.68050683900037,1.3848433200000727,ok,0.05894167400037986,0.016783232506308587,0.02501801600010367,80,327,True,length
1134,70.807,70.80740360500022,1.3788889890001883,ok,0.05103756100106693,0.016807858822786226,0.024994587000037427,80,422,True,length
1135,71.05,71.0501419029988,1.39424963700003,ok,0.059334129000490066,0.01689712470885487,0.02501705699978629,80,358,True,length
1136,71.076,71.07624308300001,1.3915498749993276,ok,0.04701851599929796,0.017019013481008705,0.025018644000738277,80,604,True,length
1137,71.177,71.17730701799883,1.385448181999891,ok,0.05291350300103659,0.016867233746837237,0.024989237999761826,80,305,True,length
1138,71.202,71.20225156000015,1.3834617030006484,ok,0.04137714300122752,0.016988136227846094,0.02498681100041722,80,376,True,length
1139,71.227,71.2272661879997,1.389800479000769,ok,0.05446744800065062,0.016902671898732697,0.024971415999971214,80,383,True,length
1140,71.278,71.27891083800023,1.394868879000569,ok,0.055746992000422324,0.016950615164562265,0.024637853999593062,80,346,True,length
1141,71.554,71.55482813999879,1.4018855370013625,ok,0.06562484800087987,0.016914362974683725,0.0246469129997422,80,399,True,length
1142,71.579,71.57975984400036,1.394213753999793,ok,0.06003122699985397,0.01688808751898734,0.02457451800000854,80,369,True,length
1143,71.605,71.60518420599874,1.3861403639984928,ok,0.0485843409987865,0.016930794303795054,0.02463189900117868,80,400,True,length
1144,71.781,71.78129593799895,1.394621046998509,ok,0.05604335399948468,0.016943664354435388,0.024733353000556235,80,416,True,length
1145,72.076,72.07661296799961,1.3994145639990165,ok,0.06285097900035908,0.016918207468354266,0.024737748000916326,80,412,True,length
1146,72.101,72.10197761299969,1.3923732780003775,ok,0.05125340300037351,0.016975879227842758,0.024735667000641115,80,395,True,length
1147,72.202,72.20247542499965,1.404565079999884,ok,0.05886968699996942,0.017033779518989163,0.024635583000417682,80,360,True,length
1148,72.227,72.22745879499962,1.3984651859991573,ok,0.05432419600037974,0.017014125164551624,0.024735741999393213,80,418,True,length
1149,72.252,72.25306436400024,1.3897466609996627,ok,0.0408160669994686,0.017074729860781453,0.024731835001148283,80,415,True,length
1150,72.278,72.27883132900024,1.3977870579983573,ok,0.0517792089995055,0.017037781265813304,0.024735933000556543,80,346,True,length
1151,72.429,72.42969791500036,1.3974788729992724,ok,0.05127265900046041,0.017040249556954178,0.025293405999036622,80,410,True,length
1152,72.554,72.55511429800026,1.3896474439989106,ok,0.04405353099900822,0.01703251313925717,0.025463422000029823,80,331,True,length
1153,72.605,72.60544539799957,1.3890461869996216,ok,0.05437179900036426,0.016894279215170793,0.02552250400003686,80,313,True,length
1154,72.63,72.63132441000016,1.3803604349996021,ok,0.04251985700102523,0.01693439725314892,0.025483879000603338,80,402,True,length
1155,72.655,72.65588436599865,1.3892268830004468,ok,0.054996361999656074,0.016888676974683877,0.025535474998832797,80,415,True,length
1156,72.706,72.70730043999902,1.3901883369999268,ok,0.05686057100137987,0.016877275240495933,0.02535660099965753,80,318,True,length
