idx,scheduled_t_rel_s,t_rel_s,latency_s,status,ttft_s,avg_tbt_s,worst_tbt_s
968,56.227,56.22755456699997,2.1997510009996404,ok,0.1289880220001578,0.02621181079746149,0.1393325310000364
969,56.303,56.30480437700044,2.122578352000346,ok,0.09221727099975396,0.02570055362025126,0.13933158700001513
970,56.328,56.32998152399978,2.0980060040001263,ok,0.0703127159995347,0.025666805886073774,0.139321872000437
971,56.454,56.45442036300028,2.0898910850000902,ok,0.06763478199991368,0.025597861544305996,0.13932246600052167
972,56.529,56.529274374000124,2.0903665420000834,ok,0.06562639099956868,0.02562924859493354,0.1393368430008195
973,56.68,56.68106263499976,2.092373456000132,ok,0.0627088149994961,0.02569160692405891,0.1393385399996987
974,56.832,56.832481661999736,2.0924173379999047,ok,0.1029407979995085,0.02518299121519807,0.13933878599982563
975,56.857,56.85739969600036,2.0671337710000444,ok,0.08138592599971162,0.025135395012661828,0.13933898200048134
976,57.151,57.15161129399985,2.1305320490000668,ok,0.10241954699995404,0.025671973518991406,0.13932270599980257
977,57.177,57.17764493600043,2.105067690999931,ok,0.07955787900027644,0.02563917729113672,0.1393425649994242
978,57.202,57.20260741899983,2.0800150139994003,ok,0.05462873800024681,0.025637548088605952,0.13932346099954884
979,57.303,57.3033079529996,2.0574148039995634,ok,0.1117892109996319,0.024627931556960327,0.10181315600038943
980,57.328,57.32897303400023,2.0319011749998026,ok,0.12673849699967832,0.024115794126580884,0.0995732000001226
981,57.379,57.37977012600004,1.9810172269999384,ok,0.11637622799935343,0.02360286055697048,0.09951572699992539
982,57.429,57.42931405899981,1.9309374490003393,ok,0.06984906599973328,0.02355758789873349,0.09963520599922049
983,57.579,57.57938769100019,1.930513255000733,ok,0.07049947599989537,0.023544157632916066,0.09965695799928653
984,57.807,57.80801786499978,1.9290367089997744,ok,0.07184060999952635,0.023508468974681288,0.09959345400056918
985,58.076,58.077564287000314,1.960898967000503,ok,0.10069129200019233,0.023546727696203227,0.061204481000459054
986,58.101,58.10277318499993,1.935385046999727,ok,0.07930492800005595,0.023494305050629504,0.06117849499969452
987,58.126,58.1268772680005,1.9113540589996774,ok,0.05523667499983276,0.023494947177213465,0.06118078100007551
988,58.177,58.17789598200034,1.8755784779996247,ok,0.09915795899996738,0.022486023329108748,0.061182743000244955
989,58.227,58.227339490000304,1.826221237000027,ok,0.05254898899966065,0.022451328189876957,0.06118509699990682
990,58.303,58.30327676199977,1.7926870960000088,ok,0.10309172200049943,0.021386987215194067,0.060293335000096704
991,58.353,58.35370540999975,1.7423250430001644,ok,0.0555903140002556,0.021350854582273822,0.06045916800030682
992,58.479,58.47928534099992,1.741898178000156,ok,0.10481257700030255,0.020722230329116843,0.06046521799999027
993,58.504,58.504818645999876,1.7168822309995448,ok,0.08277762699981395,0.020684580924053887,0.06048123999971722
994,58.605,58.605741520000265,1.866918847999841,ok,0.0734192219997567,0.022702210835448086,0.1838763129999279
995,58.807,58.80805853600032,1.9334826950007482,ok,0.0681183830001828,0.0236118599367141,0.18392227300046216
996,59.0,59.00142160500036,1.9784042239998598,ok,0.11071343699950376,0.02364141708860672,0.18391787099972134
997,59.025,59.027084776000265,1.952201807000165,ok,0.08850623200032715,0.0235908750759497,0.18367185700026312
998,59.05,59.050215393000144,1.928992051000023,ok,0.06534625199947186,0.02359007543038641,0.18367176299943822
999,59.126,59.12676342299983,1.881364240000039,ok,0.060085384000558406,0.02305387640505695,0.18383264400017651
1000,59.429,59.42939694800043,2.0794037510004273,ok,0.06340453600023466,0.025518667594940182,0.18387059699944075
1001,59.655,59.65571553799964,2.2070637820006596,ok,0.06462444200042228,0.02711914189873098,0.1839585879997685
1002,59.756,59.756373862000146,2.1689114989994778,ok,0.10640212399994198,0.026107347455694298,0.18365386000004946
1003,59.807,59.807974414000455,2.1173778069996843,ok,0.05774743599977228,0.026071063784807915,0.1837441569996372
1004,60.101,60.10135496699968,2.4220117370005028,ok,0.06273130400040827,0.029863980924047507,0.18446513199978654
1005,60.227,60.22799651399964,2.4792133580003792,ok,0.101463318000242,0.03009782425316546,0.18462684200039803
1006,60.278,60.278968513999644,2.428738219000479,ok,0.09214183800031606,0.029576895240500597,0.18445647499993356
1007,60.303,60.30404952899971,2.4037608380003803,ok,0.10841491800056247,0.02905479762024628,0.18447554700014734
1008,60.328,60.32954910599983,2.3783316150002065,ok,0.12460060000012163,0.02852803965822515,0.18447512600050686
1009,60.404,60.40435894100028,2.302763889999369,ok,0.05278631599958317,0.028480338265822705,0.18462895499942533
1010,60.554,60.554646796999805,2.3779884360001233,ok,0.10944515100072749,0.028715388303795938,0.18447854799978813
1011,60.605,60.60604388600041,2.32666321600027,ok,0.09988635100035026,0.02818683710125996,0.1844791699995767
1012,60.655,60.65556298699994,2.27720984699954,ok,0.053776193999510724,0.028144536797471913,0.1844798809997883
1013,60.756,60.75653783500002,2.255218504000368,ok,0.10956992400042509,0.02715971936708275,0.1844686679996812
1014,60.807,60.8090227319999,2.203316101999917,ok,0.06001390099936543,0.027130156645571217,0.1844789890001266
1015,61.076,61.07642698299969,2.7282193369992456,ok,0.07116184400001657,0.033633296962025154,0.18445053999948868
1016,61.151,61.15177652800048,2.684951559000183,ok,0.10384519299987005,0.03267200849366625,0.18448184899989428
1017,61.177,61.17804862000048,2.658887720999701,ok,0.11938723799994477,0.03214534721519158,0.18456869900001038
1018,61.202,61.2024064899997,2.6339637459996084,ok,0.09498944799997844,0.03213858370885577,0.18447413599915308
1019,61.252,61.25228857399998,2.5841480000008232,ok,0.047965726000256836,0.032103374443044855,0.18447537400061265
1020,61.353,61.3541620900005,2.6011804340005256,ok,0.10361893400022382,0.03161435200000378,0.18457267000030697
1021,61.379,61.379530522000096,2.5759391659994435,ok,0.08132104800006346,0.031577248139231566,0.18456986799992592
1022,61.504,61.504273208000086,2.51379335799993,ok,0.06011570800001209,0.03105885675949473,0.18459896199965442
1023,61.579,61.57961714799967,2.6090629600003012,ok,0.07300710900017293,0.03210164658228194,0.1845983309995063
1024,61.68,61.680727324000145,2.7398724089998723,ok,0.07823711199944228,0.03369125636709214,0.18464120399949024
